14201,ELEMENTARY CLASSICAL GREEK I ,GRE,,,An introduction to the classical Greek language in the context of ancient Greek culture.,2011
14202,ELEMENTARY CLASSICAL GREEK II ,GRE,GRE 14201.,,A continuation of the introduction to the classical Greek language in the context of ancient Greek culture.,2011
14205,ELEMENTARY MODERN GREEK I ,GRE,,,An introduction to the modern Greek language in the context of Greek culture.,2011
14206,ELEMENTARY MODERN GREEK II ,GRE,GRE 14205.,,A continuation of the introduction to the modern Greek language in the context of Greek culture.,2011
24201,INTERMEDIATE CLASSICAL GREEK I: READINGS ,GRE,GRE 14202.,,Excerpts from classical Greek literature with emphasis on translation into English.,2011
24202,INTERMEDIATE CLASSICAL GREEK II: READINGS ,GRE,GRE 24201.,,Excerpts from classical Greek literature with emphasis on both prose (e.g. Plato) and poetry (e.g. Euripides).,2011
24208,INTERMEDIATE MODERN GREEK I ,GRE,GRE 14206.,,"Continued development of speaking, listening, reading and writing skills using a variety of cultural materials.",2011
24209,INTERMEDIATE MODERN GREEK II ,GRE,GRE 24208.,,"Advanced readings in prose and poetry, emphasizing such 20th century demotic authors as Nikos Kazantzakis, Elias Venezis, George Seferis and Constantine Cavafy.",2011
34350,ADVANCED PROSE AUTHORS ,GRE,GRE 24202.,,Selections from major prose authors. Emphasis on Attic orators and the contributions of rhetoric; also readings from ancient Greek historians especially Thucydides.,2011
34351,NEW TESTAMENT IN GREEK ,GRE,GRE 24202.,,"Selected New Testament readings in the original language, including the Gospels and the letters of Paul.",2011
34370,PLATO:APOLOGY AND PHAEDO ,GRE,GRE 24202.,,"Readings in the original Greek of Plato's dialogues centering on the trial, conviction and death of Socrates.",2011
34371,HOMER ,GRE,GRE 24202.,,Selections from the Iliad or Odyssey studied from a literary and grammatical standpoint.,2011
40393,VARIABLE TITLE WORKSHOP ,GRE,chool permission.,,Workshops individually designed to provide instruction and training in specific areas of Greek studies. S u graded.,2011
44096,INDIVIDUAL INVESTIGATION ,GRE,Departmental permission.,,Investigation of problems in Greek literature or linguistics.,2011
44352,GREEK DRAMA ,GRE,GRE 24202.,,"Selections from Aeschylus, Sophocles or Euripides with discussion of Greek dramatic technique and influence.",2011
50393,VARIABLE TITLE WORKSHOP IN GREEK ,GRE,Graduate standing and special approval.,,Variable topic offered as need arises to train in specific area of field.,2011
