42070,HISTORY OF GRAPHIC DESIGN ,ARTH,Junior standing.,,Traces the arts of visual communication from their origins to current trends and practices with an emphasis on theory and aesthetics.,2011
42071,HISTORY OF PRINTS ,ARTH,Junior or senior standing.,,"Chronological survey of printmaking (engraving, etching, lithography, etc.) From 1400 to the present emphasizing its technical and stylistic evolution.",2011
42072,INTRODUCTION TO MUSEOLOGY ,ARTH,ARTH 12001 for non-art majors; ARTH 22006 and 22007 for art majors.,,"Art history course providing insights into the history of collecting, growth of museums and the scope of the museum field and specialized professional areas involved.",2011
42075,FILM AND PHOTOGRAPHY IN WESTERN ART AND IDEAS ,ARTH,Junior or senior standing.,,"Selected studies on film and photography within the broader context of Western realism and ideas. ARTH 12001, 22007 or 42051 recommended.",2011
42078,HISTORY OF THE DECORATIVE AND APPLIED ARTS ,ARTH,"ARTH 22006, 22007.",,Historical and critical examination of decorative and applied arts and their relationship to the Western societies which produced them.,2011
42091,ART HISTORY SEMINAR ,ARTH,Junior standing and special approval of instructor.,,Open format course with topics announced in advance. Designed to allow detailed examination of selected topics.,2011
42092,ART MUSEUM INTERNSHIP ,ARTH,Junior or senior standing and ARTH 42072.,,A supervised internship in a regional art museum emphasizing the practical application of musicological principles and practices.,2011
42095,SPECIAL TOPICS: ART HISTORY ,ARTH,Junior or senior standing.,,Upper-division discussion and lecture course whose content changes in accordance with the interest and competence of faculty. Precise title to be inserted in Schedule of Classes.,2011
42096,INDIVIDUAL INVESTIGATION: ART HISTORY ,ARTH,Junior or senior standing.,,Directed independent study with art history faculty.,2011
42192,FIELD EXPERIENCE: TRAVEL STUDY IN ART HISTORY ,ARTH,Major in art history or special approval of instructor.,,"Travel-based study/field experience in art history to and at a site or sites away from Kent State University. The primary benefit will be the observation and study of works of art first hand, in addition to the presentation and discussion of historical and contextual factors. Time is made available for individual investigation of specific works sites.",2011
52000,ART HISTORY RESEARCH METHODS AND RESOURCES ,ARTH,Graduate standing in art history or permission.,,Introduction for art history graduate students to a wide variety of library and other resources for advanced research. Develops skills needed to prepare critical essays and art historical research papers.,2011
52025,ART OF WEST AFRICA ,ARTH,Graduate standing.,,"Arts, crafts and architecture of the Western Sudanic and Guinea Coast areas of West Africa from prehistoric times to the present.",2011
52026,ART OF NIGERIA ,ARTH,Graduate standing.,,"Study of the arts, crafts and architecture of Nigeria from prehistoric times to present.",2011
52027,ART OF CENTRAL AFRICA ,ARTH,Graduate standing.,,"Study of the arts, crafts and architecture of Central Africa from prehistoric times to present.",2011
52031,GREEK ART AND ARCHAEOLOGY ,ARTH,Graduate standing.,,Greek art and architecture from earliest times through the Hellenistic period with special attention given to recent archaeological discoveries.,2011
