10001,INTRODUCTION TO AMERICAN STUDIES ,AMST,,,"Exposure to culture theory, analysis of major patterns and periodization in American culture. Required for American studies majors; also for elective credit.",2011
40095,SPECIAL TOPICS ,AMST,Junior standing and permission.,,Selected subjects and/or themes in American culture.,2011
40096,INDIVIDUAL INVESTIGATION ,AMST,Senior standing and permission.,,Individual research project.,2011
40197,SENIOR COLLOQUIUM ,AMST,Senior standing and permission.,,"Intensive research into comparative culture pattern or theme, reading and discussion.",2011
