10001,COMPUTER LITERACY ,CS,,,"Introduction to history, language, procedures, applications, abuses and impact of computers. Hands-on experience with microcomputers. Not open to students with previous experience.",2011
10051,INTRODUCTION TO COMPUTER SCIENCE ,CS,,,"An introductory, broad and hands-on coverage of aspects of computer science, including algorithms, problem solving, operating systems concepts, computer architecture, programming languages and modern applications. Three-credit lecture with one-credit lab.",2011
10061,INTRODUCTION TO COMPUTER PROGRAMMING ,CS,MATH 11009 or 11010; or minimum SAT 480/ACT 20 and Compass Algebra score of 55; or minimum SAT 620/ACT 26 and Compass Algebra score of 36.,,"Emphasizes programming in a high-level language, includes structured programming, program design, expressions, data control, arrays, records, strings and functions.",2011
13401,USER LEVEL COMPUTER SECURITY ,CS,,,"Introduction to computer and network safety; detection and removal of viruses, detection and defense against spyware and root kits, firewall description and use, protection mechanisms against computer system hacking, spam, identity theft and phishing, protecting wireless networks, safe computing. Includes many in-lecture tutorials.",2011
19995,SPECIAL TOPICS IN COMPUTER SCIENCE ,CS,Permission.,,Special topics from all areas of computer science. Repeat registration permitted.,2011
23021,COMPUTER SCIENCE I-PROGRAMMING AND PROBLEM SOLVING ,CS,C (2.0) or better in MATH 11009 or 11010.,,"Computer science concepts including algorithm development and problem solving strategies focused on procedural abstraction. High-level programming concepts including data types, expressions, program structures, functions, parameter passing, scope, extent, arrays, introduction to recursion and an introduction to object oriented-concepts. Course is three hours lecture and one hour lab.",2011
23022,DISCRETE STRUCTURES FOR COMPUTER SCIENCE ,CS,and minimum grade of C (2.0) in MATH 11009 or 11010.,,"Discrete structures for computer scientists with a focus on: mathematical reasoning, combinatorial analysis, discrete structures, algorithmic thinking, applications and modeling. Specific topics include logic, sets, functions, relations, algorithms, proof techniques, counting, graphs, trees, Boolean algebra, grammars and languages.",2011
27101,INTRODUCTION TO WEB INTERFACE DESIGN ,CS,,,"Introduction to principles for the design and implementation of user-centered website interfaces, website interface evaluation, human computer interaction, effective data organization and manipulation and tools for website creation.",2011
29995,SPECIAL TOPICS IN COMPUTER SCIENCE ,CS,Permission.,,Special topics from all areas of computer science. Repeat registration permitted.,2011
31045,FORMAL LOGIC ,CS,,,Study of first order predicate calculus with identity and function symbols.,2011
33001,COMPUTER SCIENCE II-DATA STRUCTURES AND ABSTRACTION ,CS,minimum grade of C (2.0) in CS 23021.,CS 23022.,"Computer science concepts and problem solving focusing on data structure and abstraction. Object-oriented concepts and programming including encapsulation, information hiding, object design, generics, polymorphism and an introduction to inheritance. Dynamic memory structures including dynamic arrays, pointers, linked-lists and the use of recursion for problem solving. Abstract data types including stacks, queues, lists, trees and graphs.",2011
33006,SOCIAL AND ETHICAL ISSUES IN COMPUTING ,CS,C (2.0) or better in CS 23021.,,"Social issues, including historical and social context, professional responsibilities, risks and liabilities and intellectual property.",2011
33011,SPEED PROGRAMMING TECHNIQUES ,CS,CS 33001.,,Discussion and practice of pertinent aspects related to programming under time constraints.,2011
33092,SPEED PROGRAMMING PRACTICUM ,CS,CS 33011.,,Practice of pertinent aspects from CS 3301.,2011
33101,STRUCTURE OF PROGRAMMING LANGUAGES ,CS,C (2.0) or better in CS 33001.,,"Introduction to syntax, semantics, behavior and implementation issues in imperative, functional, logic and object-oriented languages; type theory, concurrency, data dependency non-determinism and internet languages.",2011
33192,INTERNSHIP IN COMPUTER SCIENCE ,CS,CS 33006 and special approval.,,Supervised work experience in computer science. Since this work will be outside the department a report and final presentation will be required; a site visit might also be necessary.,2011
33211,OPERATING SYSTEMS ,CS,CS 35101 and C (2.0) or better in CS 33001.,,"Introduction to operating systems, processes and threads, CPU scheduling, mutual exclusion and synchronization, deadlock, memory management, file systems, networking and distributed systems.",2011
33223,UNIX TOOLS ,CS,CS 23021.,,"Course will cover Unix operating system environment topics that will make the user more productive. Topics will include the user environment shells, files, the file system, editors, scripting languages, document processing, processes, remote access and documentation.",2011
35101,COMPUTER ARCHITECTURE ,CS,CS 23021.,,"Functional overview of computer systems, interconnection of basic components, system performance measures, instruction set design, arithmetic logic unit control unit, memory system, pipelining, interrupts and input-output.",2011
38101,INTRODUCTION TO GAME PROGRAMMING ,CS,minimum grade of C (2.0) or better in CS 33001.,,"Game engine scripting, event driven and data driven programming, game engine data structures, basic game related graphics and AI concepts, a short game development project.",2011
39995,SPECIAL TOPICS IN COMPUTER SCIENCE ,CS,Permission.,,Special topics from all areas of computer science. Repeat registration permitted.,2011
41012,FINITE MATHEMATICS ,CS,CS 23022.,,"A continuation of discrete math: emphasizing combinatorial techniques, graph applications in algorithms, finite algebra, number theory and probability. Covers useful math for CS majors.",2011
41045,METALOGIC ,CS,PHIL 31045.,,"Consideration of various met-theorems including soundness and completeness of propositional and predicate calculus, undecidability of predicate calculus and incompleteness of the theory of arithmetic.",2011
42201,INTRODUCTION TO NUMERICAL COMPUTING I ,CS,MATH 12003; and MATH 21001 or MATH 32051; and CS 10061 or CS 23021.,,"An introduction to numerical methods and software for solving many common scientific computing problems. Linear systems, least-squares data fitting, nonlinear equations and systems and optimization problems.",2011
42202,INTRODUCTION TO NUMERICAL COMPUTING II ,CS,MATH 32044 or MATH 32052; and MATH 42201 or CS 42201.,,"A continuation of CS 42201. Topics include interpolation, numerical differentiation and integration, and numerical solution of ordinary differential equations.",2011
43005,INTRODUCTION TO DATABASE SYSTEM DESIGN ,CS,CS 46101 and junior standing.,,"An introduction to the basic theoretical aspects of database systems, file organization, search methodologies, language design and performance evaluation techniques, initial modeling concepts and their use in hierarchical, network, relational and object-oriented database designs.",2011
43006,THEORY OF OBJECT-ORIENTED PROGRAMMING ,CS,CS 33001.,,"In depth course on the theory and principles of object-based and object-oriented programming using a language such as C++. The course covers advanced topics in inheritance and interface planning, generic (type independent) programming, factors of polymorphism, structure and organization of class libraries and object oriented design principles.",2011
43111,STRUCTURE OF COMPILERS ,CS,CS 35101 and 33101.,,"Techniques used to write compilers including lexical analysis, syntax analysis, syntax-directed translation, type checking, run-time environments, and intermediate code generation.",2011
43202,SYSTEMS ADMINISTRATION ,CS,CS 33211.,,"The setting up and day-to-day administration of multiuser multitasking systems, such as the various versions of UNIX, together with the analysis of problems which can arise in these activities.",2011
43203,SYSTEMS PROGRAMMING ,CS,CS 33211.,,"Implementation and maintenance of system programs, system utilities; command interpreters, editors, file maintenance programs, text processors. Interrupt handling. Device drivers.",2011
43401,SECURE PROGRAMMING ,CS,C (2.0) or better in CS 33001 and junior standing.,,"Code vulnerabilities, static code analysis, error handling, secure I/O, race conditions and mediation, handling buffer and integer overflow, handling vulnerabilities in web and database programming, privacy and cryptography, random number generators.",2011
43901,SOFTWARE ENGINEERING ,CS,C (2.0) or better in CS 33001.,,An introduction to software engineering concepts: life cycle models; modeling languages; requirements analysis; specification; design; testing; validation; project management and maintenance.,2011
44201,ARTIFICIAL INTELLIGENCE ,CS,CS 33001.,,"Examines goals, problems, concepts and methods of artificial intelligence, heuristic versus algorithmic methods, natural language comprehension, theorem proving.",2011
45111,PRINCIPLES OF VLSI DESIGN ,CS,CS 35101.,,"Introduction to the design of VLSI chips, with emphasis on FPLD based design. Students will design various chips using standard industry logic synthesis tools.",2011
45201,COMPUTER COMMUNICATION NETWORKS ,CS,CS 33211.,,"An introduction to net-centric systems, data communication protocols, network architectures, routing protocols, network management, congestion control, network security, compression techniques, mobile and wireless networks, and WWW as an example of a client-server system.",2011
45231,INTERNET ENGINEERING ,CS,"CS 33001, 33211 and 45201.",,"Design fundamentals and working principles of internet systems at the IP layer and above. DNS, inter-domain routing, internet client server programming, application level protocols (HTTP, XML etc.) web server architecture, browser internet security and multimedia serving.",2011
46101,DESIGN AND ANALYSIS OF ALGORITHMS ,CS,MATH 12003 and C (2.0) or better in CS 33001.,,"Introduction to algorithmic concepts, design and complexity analysis of algorithms, searching, sorting, graphs, geometric algebraic and parallel algorithms.",2011
46201,"INTRODUCTION TO THEORY OF AUTOMATA, FORMAL LANGUAGES, COMPUTATION ",CS,CS 23022 and MATH 12003.,,"A study of alphabets, strings, languages; regular languages and expressions, deterministic and nondeterministic finite automata, context-free grammars and languages, pushdown automata, Turing machines and complexity theory.",2011
47101,COMPUTER GRAPHICS ,CS,CS 33001.,,"Display file generation, interactive graphics techniques, display devices, three-dimensional graphics, graphic system design, graphic languages and applications in man-machine communications.",2011
47105,INTRODUCTION TO WEB DESIGN AND PROGRAMMING ,CS,CS 33001 and VCD 37000.,,"A joint computer science (CS) and visual communication design (VCD) course on web concepts and high quality web design: CS, VCD, principles, tools, architecture, presentation, design and creation of web sites by teamwork. Web-based instruction is used.",2011
47106,WEB DESIGN AND PROGRAMMING II ,CS,CS 47105.,,"A joint computer science and visual communication design course on advanced web techniques and multimedia Web design: Web servers, security, advanced design, JAVA servlets, applets database connectivity, site maintenance, creation of actual web sites by teamwork.",2011
47107,WEB DESIGN AND PROGRAMMING STUDIO ,CS,CS 47106 and VCD 46003.,,"A joint computer science (CS) and visual communication design (VCD) project course. Comprehensive experience on aspects of website creation, hosting, maintenance and management. Creative combination and integration of art and programming are emphasized.",2011
47201,HUMAN COMPUTER INTERACTION ,CS,CS 33001.,,Approaches the human-computer interaction as an activity of the human whose productivity is increased by the use of the computer as a tool. Examines physiology and psychology considers the structure and operation of the computer and models the interaction between the two.,2011
47205,INFORMATION SECURITY ,CS,CS 33006.,,"An introduction to concepts and methodology useful for information security, as specified by the NSTISSI NO. 4011 standard from the NSA.",2011
47221,INTRODUCTION TO CRYPTOLOGY ,CS,C (2.0) or better in CS 33001 and junior standing.,,"Introduction to cryptography, classical cryptology, authentication, complexity issues, encryption standards, algebraic foundations, survey of existing cryptology protocols: AES/Rijndael, block chaining, asymmetric techniques.",2011
48101,GAME ENGINE CONCEPTS ,CS,minimum grade of C (2.0) in CS 38101 and CS 47101; and junior standing.,,"Introduction to 3D game engine design, game memory management, multithreading in games, sprites and bitmap animation level design, path finding, audio-visual effects, AI and physical modeling in games, networked gaming.",2011
48102,GAME DEVELOPMENT PRACTICUM ,CS,CS 48101 and junior standing.,,"With the supervision of the instructor, students will work in teams to design and implement a computer game or 3D interactive learning environment using a game engine.",2011
49901,CAPSTONE PROJECT ,CS,CS 33006 and CS 43005 and CS 43901 and CS 45201.,,"The course is an integrative experience that brings together all components of the undergraduate computer science curriculum in an applied, hands-on real-world setting. The course is three-credits lecture and one-credit lab.",2011
49995,SPECIAL TOPICS IN COMPUTER SCIENCE ,CS,pecial approval.,,Special topics from all areas of computer science. Repeat registration permitted.,2011
49996,INDIVIDUAL STUDY 1.000 TO 4.000 ,CS,,,,2011
49998,RESEARCH 1.000 TO 15.000 ,CS,,,,2011
51012,FINITE MATHEMATICS ,CS,CS 23022; graduate standing.,,"A continuation of discrete mathematics; emphasizing combinatorial techniques, graph applications in algorithms, finite algebra, number theory and probability. Covers useful mathematics for CS majors.",2011
51045,METALOGIC ,CS,Graduate standing.,,"Consideration of various meta-theorems including soundness and completeness of propositional and predicate calculus, undecidability of predicate calculus and incompleteness of the theory of arithmetic.",2011
52201,INTRODUCATION TO NUMERICAL COMPUTING I ,CS,"MATH 12003, 21001 and CS 23021. Graduate standing.",,"An introduction to numerical methods and software for solving many common scientific computing problems. Linear systems, least-squares data fitting, nonlinear equations and systems, and optimization problems.",2011
