22032,PC NETWORK ENGINEERING II ,EIRT,EERT 22018.,,"A course dealing with the network concepts and methodologies, implementation, monitoring, performance evaluation, service, optimization and control of modern network systems. Two hours lecture and two hours lab.",2012
22033,FIBER OPTICS TECHNOLOGY ,EIRT,MATH 19002 and EERT 12001.,,"A course in the concepts and application of fiber optic technology to industrial, medical, local area networks and digital communication systems. One hour lecture and 2 hours lab.",2012
