11001,INTRODUCTION TO PHILOSOPHY ,PHIL,,,An introduction to the diverse methods and subject matters of philosophy. Primary philosophic sources from varied philosophical traditions focus on at least three philosophic areas.,2012
11009,PRINCIPLES OF THINKING ,PHIL,,,"The place of argument in reasoning and the place of reasoning in thinking are explored through a concentration on argument--its structure, expression, function and limits.",2012
21001,INTRODUCTION TO ETHICS ,PHIL,,,"This course considers what constitutes ethics, not just which specific acts or act- kinds are ethical, using at least three primary philosophic sources from varied ethical traditions.",2012
21002,INTRODUCTION TO FORMAL LOGIC ,PHIL,,,"Techniques of formal logic, traditional and contemporary.",2012
21020,COMPARATIVE RELIGIOUS THOUGHT I ,PHIL,,,"Philosophic study of the religious impulse as it manifests itself variously in beliefs, practices and institutions ranging over times and cultures.",2012
21021,COMPARATIVE RELIGIOUS THOUGHT II ,PHIL,PHIL 21020.,,"Comparative exploration in depth of three religions, selected to represent a Western religion, an Eastern religion and a religion often overlooked in traditional comparative studies.",2012
30015,MEDICINE AND MORALITY ,PHIL,,,"A philosophical exploration of at least three issues related to current medical practices, which may include ethical, religious, legal and clinical aspects.",2012
30025,ENVIRONMENTAL PHILOSOPHY ,PHIL,,,"A philosophical examination of conceptions of nature and the relations between human beings and the natural world with emphasis on exploring connections between environment and science, the humanities, law, religion, ethics or aesthetics.",2012
31001,ANCIENT GREEK PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,Examination of issues of Greek thought from its inception through Plato and Aristotle.,2012
31002,MEDIEVAL PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,"Examination of issues in medieval thought; for instance, the existence and nature of God and the problem of universals.",2012
31003,CONTINENTAL RATIONALISM ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001or PHIL 21001.,,"Selections from Rationalists; for instance Descartes, Spinoza and Leibniz.",2012
31004,BRITISH EMPIRICISM ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,"Selections from British Empiricists; for instance, Locke, Berkeley and Hume.",2012
31005,GERMAN CRITICAL PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,Selections from Kant and post-Kantians.,2012
