10160,INTRODUCTION TO GEOGRAPHY ,GEOG,,,"Emphasizes processes that generate diverse global human and environmental patterns. Interaction of geographical elements as expressed in spatial organization of cities, land use and cultural and political regions.",2012
16001,SOIL AND HORTICULTURAL MANAGEMENT ,GEOG,,,"To provide students with an understanding of the relationship of soil, nutrients and fertilizers, and to understand how to properly plant trees, shrubs and flowers. Offered at Salem campus only.",2012
17063,WORLD GEOGRAPHY ,GEOG,,,Examination and comparison of geographic conditions in different regions of the world. Stresses inter-relationships between people and resources within and between regions and countries.,2012
17064,GEOGRAPHY OF THE UNITED STATES AND CANADA ,GEOG,,,Analysis of the spatial patterns of significant human and physical characteristics and interpretation of the major regions within the two nations.,2012
20195,SPECIAL TOPICS IN GEOGRAPHY,GEOG,,,(Repeatable for credit)Explores emerging topics in geography not covered in other existing courses. Variable content course.,2012
21062,PHYSICAL GEOGRAPHY ,GEOG,,,"Introduction to the study of the spatial characteristics of the Earth's physical environment, including how humans interact with it. Topics include weather and climate, vegetation, soils, ecosystems, landforms and land-formation processes, human impacts on Earth systems and human societal adaptations to the physical environment.",2012
21063,PHYSICAL GEOGRAPHY LABORATORY ,GEOG,,GEOG 21062.,"Practical experience examining physical geographic processes, including the study and manipulation of map projections, Earth-sun relationships and experiments relating to the atmosphere, biosphere, lithosphere and hydrosphere. Corequisite: GEOG 21062.",2012
22040,INTRODUCTION TO GLOBAL TOURISM ,GEOG,,,"Introduction to travel and tourism around the world, including tourism technologies, cultural and natural environments as attraction, s benefits of travel, travel ethics, and sustainable development.",2012
22061,HUMAN GEOGRAPHY ,GEOG,,,"Introduction to the field of human geography. Topics include population migration, folk and popular culture, language, religion, ethnicity, political geography, development, agriculture, industry, services, urban patterns and resource problems. Emphasis is placed on historic and current spatial patterns and reasons for their change.",2012
29160,MAPPING OUR WORLD ,GEOG,,,"Introduction to maps and their uses, stressing their importance as a vehicle for understanding and communicating information about our world and its spatial characteristics.",2012
31062,FUNDAMENTALS OF METEOROLOGY ,GEOG,,,"Analysis of weather elements emphasizing energy exchanges and controls, and atmospheric circulation. Methods of weather prediction and man's modification of weather are highlighted.",2012
31064,PRINCIPLES OF CLIMATOLOGY ,GEOG,GEOG 31062.,,"A study of the physical processes causing the distribution of world climates. Focus on local and urban climates, climatic change and societal impacts of climate.",2012
31070,POPULATION AND THE ENVIRONMENT ,GEOG,,,"This course examines the interrelations of population growth, resource depletion and the environment from a geographic perspective including the principal themes of space and place.",2012
31080,GEOGRAPHY OF WINE ,GEOG,,,"Examines the physical environment of viticulture including climate, soil and farm practices; the cultural tradition of wine making, consumption and trade; and regional production styles.",2012
32080,POLITICS AND PLACE ,GEOG,,,"Spatial aspects of political behavior as manifested in boundary changes, the sizes of states, interstate relations and spatial organization.",2012
34070,ECONOMIC GEOGRAPHY ,GEOG,,,"Study of worldwide variations in economic activities, emphasizing both the reasons for and the significance of these variations.",2012
35065,GEOGRAPHY OF TRANSPORTATION AND SPATIAL INTERACTION ,GEOG,,,"Spatial interaction. Study of flows, networks and integrated systems at different spatial scales. Transport and economic development. Models and methods of analysis.",2012
36065,CITIES AND URBANIZATION ,GEOG,,,"Course examines what is a city, how it has evolved over time under changing economic conditions, what is its internal structure and how this has been influenced by transportation developments. Special attention is paid to the causes and consequences of social diversity within the city and how cities differ throughout the world.",2012
37010,GEOGRAPHY OF OHIO ,GEOG,junior standing.,,"Study of Ohio as a distinctive region, its environment and the varied characteristics of its population, its historical geographic development and contemporary patterns and problems.",2012
37040,GEOGRAPHY OF AFRICA ,GEOG,,,"This course deals with the complex geographical and cultural elements in Africa. It demonstrates how the interaction of these elements has affected Africa's linkages to other continents especially North America. Furthermore it, discusses how this diversity has affected Africa's economic development and political evolution.",2012
37050,GEOGRAPHY OF RUSSIA AND THE COMMONWEALTH OF INDEPENDENT STATES ,GEOG,,,"Study of the physical, economic, political and cultural geography of Russia, Ukraine, Central Asia and other components of the former Soviet Union.",2012
37066,GEOGRAPHY OF EUROPE ,GEOG,,,"Examination of the cultural, economic, political and physical geography of Western and Eastern Europe (excluding the former USSR).",2012
37070,GEOGRAPHY OF EAST AND SOUTHEAST ASIA ,GEOG,,,"Analysis of the physical and cultural geography of East and Southeast Asia, extending from Japan and China to Burma and Indonesia.",2012
37079,GEOGRAPHY OF SOUTH ASIA ,GEOG,,,"Physical and cultural geography of South Asian region including India, Pakistan, Bangladesh, Nepal, Bhutan and the Maldives Islands.",2012
37084,GEOGRAPHY OF SOUTH AMERICA ,GEOG,,,"Overview of region and survey of each country emphasizes systematic similarities and differences in physical environment, culture, economic development, population, land use, politics and history.",2012
37085,GEOGRAPHY OF CENTRAL AMERICA AND MEXICO ,GEOG,,,"Geographic analysis and interpretation of major regions of Central America, Mexico and the Caribbean. Evaluation of physical environments and development problems.",2012
39002,STATISTICAL METHODS IN GEOGRAPHY ,GEOG,MATH 11009 or MATH 11010 or MATH 10041.,,"Explores probability theory, spatial statistics, estimation procedures, hypothesis testing, spatial sampling, methods of areal association and regression analysis. Geographic applications are emphasized.",2012
39161,INTRODUCTION TO CARTOGRAPHY ,GEOG,GEOG 29160 and MATH 10041.,GEOG 39162.,"Map making from compilation through reproduction; development of skills in drafting, generalization, symbolization, design familiarization with relief representation, statistical maps and map projections.",2012
39162,INTRODUCTION TO CARTOGRAPHY LABORATORY ,GEOG,,GEOG 39161.,"Practical experience in mapmaking. Actual map compilation design, drafting and reproduction is stressed. Corequisite: GEOG 39161.",2012
40191,SEMINAR IN GEOGRAPHY,GEOG,Junior standing and geography (GEOG) major.,,(Repeatable for a maximum of 6 credit hours)Advanced study of the historical development of geography and of contemporary issues in the field. Emphasis on methods of geographic investigation and presentation of results.,2012
40192,PRACTICUM IN GEOGRAPHY,GEOG,Permission.,,(Repeatable for credit)Practical experience in using or teaching geographic techniques and/or problem-solving. Faculty supervised.,2012
40195,SPECIAL TOPICS IN GEOGRAPHY,GEOG,pecial approval.,,(Repeatable for credit),2012
40292,FIELD EXPERIENCE IN GEOGRAPHY,GEOG,pecial approval.,,(Repeatable for credit)Examination of geographic landscapes in the field.,2012
40392,PRACTICUM IN EMERGING GEOGRAPHIC TRENDS,GEOG,pecial approval.,,(Repeatable for credit)Examination of newly emerging geographic topics and techniques.,2012
40996,INDIVIDUAL INVESTIGATION IN GEOGRAPHY,GEOG,Permission.,,(Repeatable for credit)Individual undergraduate investigation or research on specific geographical problems.,2012
41050,POLAR AND ALPINE ENVIRONMENTS ,GEOG,GEOG 21062.,,"The geographic features of the Earth's cold treeless regions are examined including climate, soils, glaciers, permafrost, plant and animal life and human activities.",2012
41052,GLACIERS AND GLACIATION ,GEOG,GEOG 21062 or GEOL 11040.,,"Examination of how glacial ice masses change the shape of the Earth's surface, how they are integral to climate and sea level change, and how they pose high risk hazards.",2012
41066,CLIMATE CHANGE AND ITS IMPACT ,GEOG,GEOG 31062 and GEOG 31064.,,"Examination of the evidence and causes of climate change and how these data are assessed. Past, present and future impacts of climate change and variability are discussed along with policy implications.",2012
41073,CONSERVATION OF NATURAL RESOURCES ,GEOG,,,Evaluation of past and current problems associated with the management of natural resources and the environments associated with their utilization.,2012
41082,GEOGRAPHY OF SOILS ,GEOG,GEOG 21062 or GEOL 11040.,,"An edaphological approach to soils including morphology, formation, classification, geographical distribution and utilization. Field work required.",2012
42040,TOURISM DEVELOPMENT AND RECREATIONAL TRAVEL ,GEOG,RPTM 36060.,,Investigation of travel and tourism development using an interdisciplinary social science approach.,2012
42052,MEDICAL GEOGRAPHY ,GEOG,GEOG 22061.,,Geographic patterns of morbidity and mortality in the past and the present; diffusion of diseases and medicine; health in Third World emphasized.,2012
42064,HISTORICAL GEOGRAPHY OF THE UNITED STATES AND CANADA ,GEOG,GEOG 17064.,,"Regional origins and growth, evolution of spatial organization, changing evaluation of environments, and past geographies in United States and Canada from pre-Colonial times on.",2012
44010,GEOGRAPHY OF THE GLOBAL ECONOMY ,GEOG,GEOG 34070 or ECON 22061.,,"Geographic analysis of the increasing interconnectedness of economic activity. The social, technological and political changes associated with globalization are also discussed.",2012
44070,SPATIAL ANALYSIS AND LOCATION THEORY ,GEOG,,,"Classical theories for location of economic activities and contemporary approach of spatial analysis, spatial organization of economic systems behavioral models in economic geography spatial allocation problems.",2012
45085,URBAN TRANSPORTATION ,GEOG,,,"Spatial analysis of urban transportation, travel behavior, modes. Trip generation and distribution models, transportation planning, urban transportation problems.",2012
46035,MARKETING GEOGRAPHY ,GEOG,GEOG 36065.,,"Study of spatial arrangements and functions of market centers and the internal spatial patterns of retail stores, location analysis and site selection. Practicum required.",2012
46070,URBAN AND REGIONAL PLANNING ,GEOG,,,Analysis of geographical aspects of planning for cities and regions.,2012
46092,INTERNSHIP IN GEOGRAPHY AND PLANNING,GEOG,Controlled registration admission competitive based on student's skills and interests and on number of positions available.,,"(Repeatable for credit) Pre-professional work experience in local, regional and environmental planning agencies and in business designed to utilize and develop academic skills.",2012
49070,GEOGRAPHIC INFORMATION SCIENCE ,GEOG,At least 6 hours of geography.,,"Introduction to theories and methods for geographic data processing, including data capture and input data storage and management and data analysis and displays. Emphasis is on laboratory exercises using GIS software packages for real world applications.",2012
49076,SPATIAL PROGRAMMING ,GEOG,GEOG 49070.,,"Examination of the design, development and use of geographic information technologies with computer programming to model, process and visualize geographic phenomena.",2012
49080,ADVANCED GEOGRAPHIC INFORMATION SCIENCE ,GEOG,GEOG 49070.,,"Advanced theories and techniques for handling geographic information systems, including 2D and 3D processing of geographic information, detection and analysis of geographic patterns, 2D and 3D mapping of geographic information, modeling of geographic processes, and an overview of GIS programming tools.",2012
49098,RESEARCH IN GEOGRAPHIC INFORMATION TECHNOLOGY,GEOG,Special approval.,,(Repeatable for credit) Individual research on a topic in geographic information technology.,2012
49162,ADVANCED CARTOGRAPHY ,GEOG,GEOG 39161.,GEOG 49163.,"Study of the design and production of complex maps. Symbolization, composition and color utilization.",2012
49163,ADVANCED CARTOGRAPHY LABORATORY ,GEOG,,GEOG 49162.,Practical experience in the techniques of production and reproduction of maps. Corequisite: GEOG 49162.,2012
49165,GEOMAPPING ,GEOG,GEOG 39002 or GEOG 39161.,,"Information theory, data collection, automated mapping systems. Representation of surfaces lines and points, geographic data structures and applications. Mapping by line printer, interactive terminals.",2012
49198,RESEARCH IN CARTOGRAPHY AND GIS,GEOG,pecial approval.,,(Repeatable for credit) Individual research on a topic in cartography or GIS under the direction of any faculty member.,2012
49230,REMOTE SENSING ,GEOG,,,Computer analysis of multispectral satellite datasets. Applications in Terrestrial Earth Science are emphasized.,2012
49480,FIELD STUDY IN GEOGRAPHY ,GEOG,Geography (GEOG) major.,,"Present methods of planning and structuring field studies, the techniques of mapping and data gathering in the analysis of local field problems.",2012
