10020,DEVELOPMENT AND CONDITIONING ,PEB,,,Introduction to the principles of physical training. Practical application of these principles through a variety of activities.,2012
10035,LIFETIME FITNESS ,PEB,,,The role of exercise in enhancing physical fitness. Lectures on principles of planning scientifically sound exercise programs. Laboratory experiences in personal fitness evaluation and exercise routines.,2012
10036,FITNESS WALKING ,PEB,,,Application of sound training methods to achieve personal cardiovascular fitness through participation in a walking program.,2012
10095,SELECTED TOPICS: PHYSICAL EDUCATION ACTIVITIES,PEB,,,(Repeatable for credit),2012
10101,SCUBA DIVING ,PEB,,,"Designed to make students a comfortable and qualified diver, capable of conducting recreational dives to shallow depths and deep water diving. Could lead to certification as a PADI open water diver.",2012
10102,BEGINNING SWIMMING ,PEB,Special approval.,,No or minimal swimming ability.,2012
10125,BASKETBALL ,PEB,,,,2012
10126,BASKETBALL-VARSITY,PEB,,,(Repeatable for credit) Controlled registration.,2012
10202,INTERMEDIATE SWIMMING ,PEB,PEB 10102.,,,2012
10204,BADMINTON ,PEB,,,,2012
10304,BOWLING ,PEB,,,,2012
10305,BILLIARDS ,PEB,,,,2012
10306,JOGGING ,PEB,,,,2012
10325,SOCCER,PEB,,,(Repeatable for credit),2012
10403,BEGINNING BALLROOM DANCE ,PEB,,,,2012
10413,LATIN SOCIAL DANCE ,PEB,,,"Presentation of the DVIDA bronze syllabus for Latin Dances. Introduction of Latin Rhythm dances, which will include the Merengue, Salsa, Rumba, Cha Cha and Samba. Includes proper technique, rhythm of the dance and approximately 10-15 figures for each dance.",2012
10425,BASEBALL-VARSITY,PEB,,,(Repeatable for credit) Controlled registration.,2012
10426,SOFTBALL-VARSITY,PEB,,,(Repeatable for credit). Controlled registration.,2012
10504,SAND VOLLEYBALL ,PEB,,,Basic instruction in Volleyball skills and Sand Volleyball game strategies.,2012
10505,VOLLEYBALL ,PEB,,,,2012
10515,BEGINNING WALLYBALL ,PEB,,,Basic instruction in Volleyball skill and Wallyball game strategies.,2012
10604,BEGINNING GOLF ,PEB,,,,2012
10612,LIFEGUARD TRAINING ,PEB,PEB 10202.,,Individuals beyond the lifesaving level are prepared to assume the responsibilities of lifeguards at pools or at non-surf open water beaches.,2012
10704,INTERMEDIATE GOLF ,PEB,,,,2012
10724,GOLF-VARSITY,PEB,,,(Repeatable for credit). Controlled registration.,2012
10904,TENNIS ,PEB,,,,2012
10906,RACQUETBALL ,PEB,,,,2012
11024,TRACK AND FIELD-VARSITY,PEB,,,(Repeatable for credit). Controlled registration.,2012
11124,GYMNASTICS-VARSITY,PEB,,,(Repeatable for credit). Controlled registration.,2012
11125,FOOTBALL-VARSITY,PEB,,,(Repeatable for credit). Controlled registration.,2012
11325,ADVANCED ICE HOCKEY ,PEB,PEB 11245.,,"To build on the basic hockey fundamentals, leading to advanced team play and game situations providing deeper insight into the game of hockey.",2012
11604,BEGINNING KARATE ,PEB,,,,2012
11605,INTERMEDIATE KARATE ,PEB,Special approval.,,Must have taken PEB 11604 or have three months of experience in Karate.,2012
11633,JU JITSU ,PEB,,,"Presentation of Ju-Jitsu and Judo techniques for use in self-defense. Includes falling, throwing, grappling, bars, locks, strikes, kicks and defends against various weapons.",2012
11634,SELF-DEFENSE ,PEB,,,,2012
11663,BEGINNING YOGA ,PEB,,,"Overview course in yoga, an integrated study of health. Involves the investigation and practice of breathing techniques (pranayama), hatha yoga postures (asana), meditation and relaxation. Also unifies the mind, body and spirit.",2012
11664,PILATES ,PEB,,,Pilates is a form of fitness endeavors which unite the rhythmic performances and strength with the conditioning principles of the movement sciences.,2012
11665,ZUMBA ,PEB,,,Zumba® is a fitness program that fuses hypnotic Latin rhythms and easy-to-follow moves and mixes body sculpting movements with dance steps.,2012
11666,BEGINNING SPINNING ,PEB,,,"The Spinning program is based on two major components: health and fitness. Each of these parts is also related to the concept of mind (the health component) and body (the fitness component), and the overall program design is intended as more than a fitness regimen. It encourages Spinning participants to shift and broaden their perspectives by exposing them to new ideas and a variety of training styles and Energy Zones.",2012
11825,WRESTLING-VARSITY,PEB,,,(Repeatable for credit) Controlled registration.,2012
11904,BEGINNING ICE SKATING ,PEB,,,,2012
12004,BASIC FIGURE SKATING ,PEB,PEB 11904.,,,2012
12204,BEGINNING BROOMBALL ,PEB,,,"Broomball is a recreational ice game played in an ice rink. Skills, tactics and plays are similar to those used in ice hockey.",2012
12324,WEIGHT TRAINING,PEB,,,(Repeatable for credit),2012
