11001,INTRODUCTION TO PHILOSOPHY ,PHIL,,,An introduction to the diverse methods and subject matters of philosophy. Primary philosophic sources from varied philosophical traditions focus on at least three philosophic areas.,2013
11009,PRINCIPLES OF THINKING ,PHIL,,,"The place of argument in reasoning and the place of reasoning in thinking are explored through a concentration on argument - its structure, expression, function and limits.",2013
21001,INTRODUCTION TO ETHICS ,PHIL,,,"This course considers what constitutes ethics, not just which specific acts or act- kinds are ethical, using at least three primary philosophic sources from varied ethical traditions.",2013
21002,INTRODUCTION TO FORMAL LOGIC ,PHIL,,,"Techniques of formal logic, traditional and contemporary.",2013
21020,COMPARATIVE RELIGIOUS THOUGHT I ,PHIL,,,"Philosophic study of the religious impulse as it manifests itself variously in beliefs, practices and institutions ranging over times and cultures.",2013
21021,COMPARATIVE RELIGIOUS THOUGHT II ,PHIL,PHIL 21020.,,"Comparative exploration in depth of three religions, selected to represent a Western religion, an Eastern religion and a religion often overlooked in traditional comparative studies.",2013
30015,MEDICINE AND MORALITY ,PHIL,,,"A philosophical exploration of at least three issues related to current medical practices, which may include ethical, religious, legal and clinical aspects.",2013
31001,ANCIENT GREEK PHILOSOPHY ,PHIL,at least one of PHIL 11009 or PHIL 21002 or PHIL 41038; and at least one of PHIL 11001 or PHIL 21001.,,Examination of issues of Greek thought from its inception through Plato and Aristotle.,2013
31002,MEDIEVAL PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,"Examination of issues in medieval thought; for instance, the existence and nature of God and the problem of universals.",2013
31003,CONTINENTAL RATIONALISM ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 41038; and at least one of PHIL 11001or PHIL 21001.,,"Selections from Rationalists; for instance Descartes, Spinoza and Leibniz.",2013
31004,BRITISH EMPIRICISM ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 31045; and at least one of PHIL 11001 or PHIL 21001.,,"Selections from British Empiricists; for instance, Locke, Berkeley and Hume.",2013
31005,GERMAN CRITICAL PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 41038; and at least one of PHIL 11001 or PHIL 21001.,,Selections from Kant and post-Kantians.,2013
31006,NINETEENTH-CENTURY PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 30145 and at least one of PHIL 11001 or PHIL 21001.,,Selections from works of 19th-century philosophers.,2013
31010,TWENTIETH-CENTURY PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 41038; and at least one of PHIL 11001 or PHIL 21001.,,"Selections from the most influential schools of thought within 20th-century philosophy: existentialism, pragmatism, logical positivism, analytic philosophy, phenomenology.",2013
31020,AMERICAN PHILOSOPHY ,PHIL,At least one of PHIL 11009 or PHIL 21002 or PHIL 41038; and at least one of PHIL 11001 or PHIL 21001.,,Selections from principal American philosophers from Colonial times to present.,2013
31030,EXISTENTIALISM ,PHIL,,,Development and themes of existentialism.,2013
31035,PHILOSOPHY AND JUSTICE ,PHIL,,,Consideration of topics and issues in the general sphere of justice from different perspectives by classical and contemporary philosophers.,2013
31040,WOMEN AND PHILOSOPHY ,PHIL,one course in philosophy and junior standing .,,"Examines the influences and contributions of women to philosophy and the influences philosophy has had on women, either historically or currently.",2013
31060,AESTHETICS I,PHIL,,,"Investigation of concepts such as the aesthetic object and creative expression, and critique of certain theories designed to solve various problems of aesthetic evaluations.",2013
31065,PHILOSOPHIES OF RELIGIOUS EXPERIENCE ,PHIL,,,"Examination of phenomena of religious experience, its structure, ramifications and expression in myth and ritual.",2013
31068,RELIGIOUS THOUGHT IN CONTEMPORARY CONTEXTS ,PHIL,,,"An inquiry into religious convictions, beliefs, symbolizations and texts in contemporary contexts in which religious considerations influence conception, valuation or interpretation of a contemporary situation and how contemporary contexts influence religious thought.",2013
31070,AFRICAN AND AFRICAN-AMERICAN PHILOSOPHIES ,PHIL,,,Exploration of philosophical issues in African and African-American thought systems including examination of traditional and emerging approaches to developing conceptions of African and African-American philosophies.,2013
31072,AMERICAN INDIAN PHILOSOPHIES ,PHIL,one course in philosophy and junior standing.,,Examination of philosophical issues and themes in American Indian world views with attention given to the reflections of contemporary native scholars.,2013
31075,PHILOSOPHY AND MULTICULTURALISM ,PHIL,,,"Philosophical examination of various approaches to multiculturalism, in terms of definitions, justifications and relevant alternative views regarding the scope and nature of multiculturalism.",2013
32091,SEMINAR: PHILOSOPHICAL REFLECTIONS ,PHIL,,,Exploration of philosophic literature for contrasting or developing man. Conceptions of human beings.,2013
40005,HEALTH CARE ETHICS ,PHIL,,,"Ethical problems in health care critically assessed, and consideration of how these specific ethical problems illuminate the ethical enterprise.",2013
40093,VARIABLE TITLE WORKSHOP IN PHILOSOPHY,PHIL,Permission.,,(Repeatable for credit) S/u graded.,2013
41010,PROBLEMS IN THE PHILOSOPHY OF RELIGION ,PHIL,At least one of PHIL 31001 to PHIL 31020.,,Philosophical examination of issues and problems presented by various writers in philosophy of religion.,2013
41015,PHILOSOPHICAL STUDY OF RELIGION ,PHIL,At least one of PHIL 31001 or PHIL 31002 or PHIL 31003 or PHIL 31004 or PHIL 31005 or PHIL 31006 or PHIL 31010 or PHIL 31020.,,"A philosophical examination of pivotal issues, schools and theorists in the study of religion and the future of comparative studies. This course pursues the academic study of religion at an advanced level.",2013
41020,SOCIAL PHILOSOPHY ,PHIL,"one of the following - PHIL 31001, 31002 31003, 31004, 3105, 31006, 31010 or 31020.",,Philosophic examination of theories of societies as proposed by various writers.,2013
41025,PHILOSOPHY OF LAW ,PHIL,,,Critical examination of the nature and function of law.,2013
41030,ETHICAL THEORY I,PHIL,At least one of PHIL 31001 or PHIL 31002 or PHIL 31003 or PHIL 31004 or PHIL 31005 or PHIL 31006 or PHIL 31010 or PHIL 31020.,,Intensive and in-depth study of some aspects of ethical theory in the philosophical tradition.,2013
41035,PHILOSOPHY OF SCIENCE ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,Analysis of methodological problems in scientific disciplines.,2013
41038,INTERMEDIATE LOGIC,PHIL,,,(Cross-listed with CS 41038 and MATH 41038 and MATH 51038 and PHIL 51038) Study of first order predicate calculus with identity and function symbols.,2013
41040,EPISTEMOLOGY ,PHIL,"one of the following - PHIL 31001, 31003, 31004, 31005, 31006, 31010 or 31020.",,Study of various theories of knowledge in the philosophical tradition.,2013
41042,TOPICS IN METAPHYSICS,PHIL,At least one of PHIL 31001 or PHIL 31002 or PHIL 31003 or PHIL 31004 or PHIL 31005 or PHIL 31006 or PHIL 31010 or PHIL 31020.,,(Repeatable for credit) Philosophical examination of at least three issues in metaphysics with an emphasis on the historical debates that give rise to them and their contemporary contexts.,2013
41045,METALOGIC,PHIL,PHIL 41038.,,"(Cross-listed with CS 41045 and CS 51045 and MATH 41045 and MATH 51045 and PHIL 51045) Consideration of various metatheorems including soundness and completeness of propositional and predicate calculus, undecidability of predicate calculus, and incompleteness of the theory of arithmetic.",2013
41048,METAETHICS ,PHIL,PHIL 31001 or 31002 or 31003 or 31004 or 31005 or 31006 or 31010 or 31020.,,"Examination of the semantics, ontology and modes of justification employed in ethical theories.",2013
41050,PHILOSOPHICAL ANALYSIS ,PHIL,At least one of PHIL 31001 or PHIL 31002 or PHIL 31003 or PHIL 31004 or PHIL 31005 or PHIL 31006 or PHIL 31010 or PHIL 31020.,,Study of major problems in analytic philosophy and subsequent philosophical analysis.,2013
41055,PHENOMENOLOGY I,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,"Investigation of phenomenological movement, its methods and the scope and course of its applications in philosophy and other disciplines.",2013
41060,PRAGMATISM ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,Detailed reading from classical American pragmatists along with some attention to later interpretations and explorations of current re-appraisals and developments.,2013
41065,PLATO ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,"Detailed examination of selected Platonic dialogues, with some attention to Plato's development and dismissal of certain pre-Socratic (and Socratic) themes.",2013
41070,ARISTOTLE ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,"Detailed examination of selected works of Aristotle, with some attention given to Aristotle's development and dismissal of certain pre-Socratic and Platonic themes.",2013
41076,CONTINENTAL PHILOSOPHY I,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,"Investigation of some figure, issue or theme in continental philosophy from Descartes to present.",2013
41077,BRITISH AND AMERICAN THOUGHT ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,Detailed investigation of a figure or issue in British or American philosophy.,2013
41080,PHILOSOPHY AND ART IN THE MODERN AGE ,PHIL,,,"Exploring, with emphasis on the modern age, philosophical conceptions of art in their interplays with, especially, practicing artists' attitudes toward theory.",2013
41085,PHILOSOPHY AND CULTURAL THEORY ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 3105, 31006, 31010 or 31020.",,A discussion of the philosophical bases of aspects of cultural theory such as post colonialism and the negritude movement.,2013
41086,PHILOSOPHY OF EXPRESSION ,PHIL,"one of the following - PHIL 31001, 31002, 31003, 31004, 31005, 31006, 31010 or 31020.",,"Concentrated study of expression through philosophy of literature, of music, of body, of language or of symbols.",2013
41091,SEMINAR IN WORLD PHILOSOPHY,PHIL,PHIL 310001 or 31002 or 31003 or 31004 or 31005 or 31006 or 31010 or 31020.,,(Repeatable for a maximum of 3 credit hours) Intensive primary-source reading and critical appreciation of the significant works of one or more philosophical figures or one or more philosophical issues from traditions outside the Western canon.,2013
49995,SPECIAL TOPICS,PHIL,pecial approval. 2.000 OR,,(Repeatable for credit when topic varies),2013
49996,INDIVIDUAL INVESTIGATION,PHIL,departmental special approval prior to registration.,,(Repeatable for credit with departmental approval prior to registration),2013
49999,SENIOR HONORS PROJECT,PHIL,Departmental permission before registration. 2.000 OR,,(Repeated registration permitted with departmental approval prior to registration) Thesis or other independent study or creative project.,2013
50005,HEALTH CARE ETHICS ,PHIL,Graduate standing.,,Ethical problems in health care critically assessed and consideration of how these specific ethical problems illuminate the ethical enterprise.,2013
50093,VARIABLE TITLE WORKSHOP IN PHILOSOPHY,PHIL,Graduate standing.,,(Repeatable for credit),2013
51010,PROBLEMS IN THE PHILOSOPHY OF RELIGION ,PHIL,Graduate standing.,,Philosophical examination of issues and problems presented by various writers in philosophy of religion.,2013
51015,PHILOSOPHICAL STUDY OF RELIGION ,PHIL,Graduate standing.,,"A philosophical examination of pivotal issues, schools and theorists in the study of religion and the future of comparative studies. This course pursues the academic study of religion at an advanced level.",2013
51020,SOCIAL PHILOSOPHY ,PHIL,Graduate standing.,,Philosophical examination of theories of society as proposed by various writers.,2013
51025,PHILOSOPHY OF LAW ,PHIL,Graduate standing.,,Critical examination of nature and function of law.,2013
51030,ETHICAL THEORY I,PHIL,Graduate standing.,,Intensive and in-depth study of some aspects of ethical theory in the philosophical tradition.,2013
51035,PHILOSOPHY OF SCIENCE ,PHIL,Graduate standing.,,Analysis of methodological problems in scientific disciplines.,2013
51038,INTERMEDIATE LOGIC,PHIL,Graduate standing.,,(Cross-listed with CS 41038 and MATH 41038 and MATH 51038 and PHIL 41038) Study of first order predicate calculus with identity and function symbols.,2013
51040,EPISTEMOLOGY ,PHIL,Graduate standing.,,Study of various theories of knowledge in the philosophical tradition.,2013
51042,TOPICS IN METAPHYSICS ,PHIL,Graduate standing.,,A philosophical examination of at least three issues in metaphysics with an emphasis on the historical debates that give rise to them and their contemporary contexts.,2013
51045,METALOGIC,PHIL,Graduate standing.,,"(Cross-listed with CS 41045 and CS 51045 and MATH 41045 and MATH 51045 and PHIL 41045) Consideration of various metatheorems including soundness and completeness of propositional and predicate calculus, undecidability of predicate calculus and incompleteness of the theory of arithmetic.",2013
51048,METAETHICS ,PHIL,graduate standing.,,"Examination of the semantics, ontology, and modes of justification employed in ethical theories.",2013
