11040,EARTH DYNAMICS ,GEOL,,,"Application of basic concepts and theories of Earth science to the interpretation of Earth materials and dynamic processes (erosion, sedimentation, volcanism, continental drift) .",2013
11041,EARTH DYNAMICS LABORATORY ,GEOL,,GEOL 11040.,"Laboratory study of minerals, rocks, aerial photos, topographic maps and geologic maps. Pre- or corequisite: GEOL 11040.",2013
11042,EARTH HISTORY ,GEOL,,,"Application of basic concepts and theories of Earth science to the interpretation of the origin and evolution of the solar system, the Earth, the structures of the crust and life.",2013
11043,EARTH HISTORY LABORATORY ,GEOL,,GEOL 11042.,"Laboratory study of fossils, sedimentary rocks and geologic maps in the framework of interpreting Earth history. Pre- or corequisite: GEOL 11042.",2013
21062,ENVIRONMENTAL GEOLOGY ,GEOL,,,"Application of geology to environmental problems, including natural resource extraction, water supply, pollution, waste disposal, landslides, floods and land use planning. Field trips. Lecture three hours weekly.",2013
21080,OCEANOGRAPHY I,GEOL,,,"Introduction to geological, physical, chemical and biological nature of the oceans.",2013
22000,INTRODUCTORY GEOLOGY SEMINAR ,GEOL,,,"Provides new Geology and Earth Science majors with an overview of career paths and opportunities within these majors. Components of the course include a journal club, informational presentations by geoscientists in industry, government, and academia, and skills training needed for the major. Required overnight field trip.",2013
23063,EARTH MATERIALS I ,GEOL,GEOL 11040 and GEOL 11041; and pre- or corequisite CHEM 10060.,CHEM 10060.,"Occurrence, associations, characteristics, crystallography and crystal chemistry of common minerals. Laboratory identification emphasizing physical properties. Lecture three hours, lab two hours weekly. Required field trip.",2013
31070,EARTH MATERIALS II ,GEOL,GEOL 23063.,,"Occurrence and origin of igneous, sedimentary and metamorphic rocks. Laboratory identification, description and classification of hand specimens. Lecture three hours, lab two hours weekly. Required field trip.",2013
31080,STRUCTURAL GEOLOGY ,GEOL,,,Mechanical principles of rock deformation. Structures in sedimentary igneous and metamorphic rocks. Lecture three hours lab two hours weekly. Required field trip.,2013
32066,GEOMORPHOLOGY ,GEOL,GEOL 11040 and GEOL 11041.,,"Earth's surface features as functions of geological structures, processes and time. Landform analysis using topographic maps and some stereographic aerial photos. Lecture three hours, lab two hours weekly. Trigonometry recommended.",2013
34061,INVERTEBRATE PALEONTOLOGY ,GEOL,GEOL 11042 and GEOL 11043; and either BSCI 10002 or 10110.,,"Concepts applied to study of commonly preserved invertebrate organisms; identification of common North American fossils. Lecture three hours, lab two hours weekly. Required field trip.",2013
40093,VARIABLE TITLE WORKSHOP IN GEOLOGY,GEOL,Special approval.,,(Repeatable for credit) Workshop and/or training program focused on a specific professional or disciplinary topic.,2013
40095,SELECTED TOPICS IN GEOLOGY,GEOL,20 hours of geology courses.,,(Cross-listed with GEOL 50095) (Repeatable for credit) Selected topics presented by visiting professors or one-time offerings presented by regular faculty.,2013
40096,INDIVIDUAL INVESTIGATION IN GEOLOGY,GEOL,Special approval.,,"(Repeatable for credit) Directed field, laboratory and/or library research. Written report required. Open on special approval of faculty member directing work. Only 3 hours will be applied toward baccalaureate degree. Does not count toward geology major.",2013
