44080,STUDIO EXPERIENCE IN FINE ARTS,KBA,pecial approval.,,"(Repeatable for credit) Studio exploration of selected concepts in painting, sculpture printmaking or photography. Content varies with each section offered. Special course fee $22.00 credit/hour.",2013
45080,STUDIO EXPERIENCE IN CRAFTS,KBA,pecial approval.,,"(Repeatable for credit) Studio exploration of selected concepts in ceramics, enameling glass jewelry metals or fiber arts. Content varies with each section offered. Special course fee $25.00: credit hour.",2013
54080,STUDIO EXPERIENCE IN FINE ARTS,KBA,pecial approval and graduate standing.,,"(Repeatable for credit) Studio exploration of selected concepts in painting, sculpture, printmaking or photography. Content varies with each section offered.",2013
55080,STUDIO EXPERIENCE IN CRAFTS,KBA,pecial approval and graduate standing.,,"(Repeatable for credit) Studio exploration of selected concepts in ceramics, enameling, glass, jewelry, metals or fiber arts. Content varies with each section offered.",2013
