Course Number,Course Name,Department,Prerequisites,Corequesites,Description
SVCD 45011 ,"SUMMER DESIGN STUDIO
",SVCD,none.,None,"(Repeatable for a maximum of 16 credit hours). Summer course offerings investigating specialized areas of
 graphic design, illustration or photography taught primarily by guest faculty."
SVCD 55011 ,"SUMMER DESIGN STUDIO
",SVCD,graduate standing.,None,"(Repeatable for a maximum of 16 credit hours).Summer course offerings investigating specialized areas of
2014 Kent State University Catalog - Spring 2015 Course DescriptionsPage 1832
graphic design, illustration or photography taught primarily by guest faculty."
SVCD 65011 ,"SUMMER DESIGN STUDIO
",SVCD,graduate standing.,None,"(Repeatable for a maximum of 16 credit hours). Summer course offerings investigating specialized areas of
 graphic design, illustration or photography taught primarily by guest faculty."
