Course Number,Course Name,Department,Prerequisites,Description
17201,Elementary Portuguese I,PORT,PORT 27210 and junior standing and special approval,An introduction to the Portuguese language in the context of Luso-Brazilian cultures.
17202,Elementary Portuguese II,PORT,PORT 27210 and junior standing and special approval,A continuation of the introduction to the Portuguese language in the context of Luso-Brazilian cultures.
27209,"Field Study (1-6)(Repeatable for a total of 6 credit hours) For residence and/or field research in a Portuguese-speaking community. Prior to registration for this course, student must obtain departmental approval. Prerequisite: special approval.27210 Intensive Portuguese",PORT,PORT 27210 and junior standing and special approval,Intensive study for students continuing beyond elementary Portuguese and for those with the equivalent of Spanish Composition and Conversation I. Course provides training through Intermediate Portuguese II.
17202,or SPAN 38211.37211 Composition and Conversation,PORT,PORT 27210 and junior standing and special approval,Study and practice of oral and written Portuguese.
37330,Early Brazilian Literature,PORT,PORT 27210 and junior standing and special approval,Outline of developments in Brazilian literature and reading of representative works from the colonial period to 1922.
37331,Recent Brazilian Literature,PORT,PORT 27210 and junior standing and special approval,Outline of developments in Brazilian literature and reading of representative works from 1922 to the present.
1922,to the present. Prerequisite: PORT 37211. This course may be used to satisfy the writing-intensive requirement with approval of major department.37421 Luso-Brazilian Civilization,PORT,PORT 27210 and junior standing and special approval,"Lectures, readings, oral and written reports on outstanding features of the Portuguese-speaking world with emphasis on Brazil."
47093,Variable Title Workshop in Portuguese (1-6)(Repeated registration permissible) Workshops individually designed to provide instruction and training in specific areas of Portuguese studies. S/U grading. Prerequisite: departmental special approval.47095 Selected Topics,PORT,PORT 27210 and junior standing and special approval,(Repeated registration permissible) Intensive treatment of a selected aspect of Luso-Brazilian literature or linguistics. Topic announced in the Schedule of Classes.
