Course Number,Course Name,Department,Prerequisites,Description
20000,Performing Arts I,CA,none,"An interarts course introducing expressive materials, representative literature and historical contexts of major dance, music and theatre styles with appropriate reference to other art forms."
20001,Performing Arts II,CA,none,Continuation of Performing Arts I.
